signal,entry_price,exit_price,sl_distance,result,sl_moved_to_be,entry_time,exit_time
SHORT,66980.0,67053.04981107582,0.0010906212462797364,LOSS,False,2026-04-05 09:20:00,2026-04-05 10:36:00
SHORT,66986.9,67055.64343903936,0.001026222127600599,LOSS,False,2026-04-05 09:40:00,2026-04-05 10:36:00
SHORT,66929.0,67032.446229152,0.0015456114561998673,LOSS,False,2026-04-05 14:00:00,2026-04-05 15:25:00
SHORT,66960.2,67044.69656292243,0.0012618923318991992,LOSS,False,2026-04-05 15:20:00,2026-04-05 15:25:00
LONG,67250.0,67407.05349529133,0.0015569119731483005,WIN,False,2026-04-05 19:45:00,2026-04-05 20:24:00
LONG,69544.4,69399.11810062785,0.0020890524524209394,LOSS,False,2026-04-06 12:00:00,2026-04-06 12:27:00
LONG,69469.5,69333.48725718535,0.0019578770944753132,LOSS,False,2026-04-06 12:20:00,2026-04-06 12:52:00
LONG,69370.0,69227.88797400659,0.002048609283456992,LOSS,False,2026-04-06 12:45:00,2026-04-06 13:36:00
LONG,69302.3,69499.2640302915,0.0018947329818441486,WIN,False,2026-04-06 13:15:00,2026-04-06 13:30:00
LONG,69165.0,69499.2016761503,0.0032212985965956887,WIN,False,2026-04-06 14:00:00,2026-04-06 14:20:00
SHORT,68551.5,68236.99280195708,0.0030585977748400148,WIN,False,2026-04-07 13:05:00,2026-04-07 13:47:00
SHORT,68250.0,68477.88087174518,0.003338913871724108,LOSS,False,2026-04-07 16:00:00,2026-04-07 17:32:00
SHORT,68358.1,68576.42835558266,0.003193891515162705,LOSS,False,2026-04-07 16:25:00,2026-04-07 17:36:00
SHORT,68463.5,68644.44171775902,0.002642893187742728,LOSS,False,2026-04-07 17:30:00,2026-04-07 17:36:00
LONG,71560.8,71766.6072082303,0.0019173179378495055,WIN,False,2026-04-08 09:40:00,2026-04-08 10:02:00
LONG,71453.3,71659.95116249939,0.0019280766831799294,WIN,False,2026-04-08 10:30:00,2026-04-08 11:51:00
LONG,71368.2,71708.6659438798,0.003180370191764194,WIN,False,2026-04-08 18:15:00,2026-04-08 18:16:00
LONG,71265.3,71032.91052782327,0.003260906390301096,LOSS,False,2026-04-08 18:40:00,2026-04-08 19:00:00
LONG,71064.9,71394.62307964957,0.0030931639449720077,WIN,False,2026-04-08 18:55:00,2026-04-08 20:07:00
LONG,71159.9,71032.72855866067,0.0017871222604207788,LOSS,False,2026-04-09 11:10:00,2026-04-09 11:26:00
LONG,71039.9,71238.24870988837,0.0018613831559295493,WIN,False,2026-04-09 11:25:00,2026-04-09 12:27:00
LONG,70955.0,70797.16855420536,0.0022243879331215813,LOSS,False,2026-04-09 13:30:00,2026-04-09 13:38:00
LONG,70850.3,70662.18668498148,0.002655081418406462,LOSS,False,2026-04-09 13:45:00,2026-04-09 13:56:00
LONG,70747.3,70549.2571963937,0.0027992983987559132,LOSS,False,2026-04-09 14:00:00,2026-04-09 14:27:00
LONG,72421.0,72871.57055858475,0.004147697109813858,WIN,True,2026-04-10 15:55:00,2026-04-10 16:51:00
LONG,72625.4,72725.22135235283,0.0009163125880921405,WIN,False,2026-04-11 08:55:00,2026-04-11 09:15:00
LONG,72704.8,72617.16535223152,0.0012053488596143434,LOSS,False,2026-04-11 13:05:00,2026-04-11 13:10:00
SHORT,70990.7,71094.66888688153,0.0014645423538791201,LOSS,False,2026-04-12 17:45:00,2026-04-12 17:51:00
SHORT,71112.6,70928.85194361587,0.0017226019616227081,WIN,False,2026-04-12 18:00:00,2026-04-12 20:16:00
SHORT,71145.8,70972.85744800532,0.0016205459024021323,WIN,False,2026-04-12 18:35:00,2026-04-12 20:08:00
SHORT,71284.0,71391.8032180603,0.0015123059601073875,LOSS,False,2026-04-12 20:40:00,2026-04-12 20:43:00
SHORT,71302.9,71119.66113151687,0.0017132437201771407,WIN,False,2026-04-12 20:55:00,2026-04-12 21:14:00
SHORT,70898.6,71006.51068274544,0.0015220425050061122,LOSS,False,2026-04-13 11:40:00,2026-04-13 12:08:00
SHORT,71172.6,70948.90104940551,0.0020953658251864635,WIN,False,2026-04-13 12:50:00,2026-04-13 12:51:00
LONG,74474.1,74307.85482096144,0.0022322549589530896,LOSS,False,2026-04-14 09:40:00,2026-04-14 10:45:00
LONG,74360.7,74584.7752731579,0.002008904104434082,WIN,False,2026-04-14 10:35:00,2026-04-14 13:18:00
LONG,74327.5,74540.31478685419,0.001908802590823794,WIN,False,2026-04-14 10:50:00,2026-04-14 13:02:00
LONG,74736.1,74426.50738416315,0.0041424775421362876,LOSS,False,2026-04-14 16:50:00,2026-04-14 17:33:00
LONG,74304.6,74763.59283418603,0.004118119507953515,WIN,True,2026-04-14 17:30:00,2026-04-14 18:04:00
LONG,74137.0,73863.4426106571,0.0036898901944090534,LOSS,False,2026-04-14 18:35:00,2026-04-14 18:48:00
LONG,73796.6,74021.79352697825,0.0020343622603954106,WIN,False,2026-04-15 10:30:00,2026-04-15 10:45:00
LONG,73829.3,74155.62371985472,0.0029466505380628992,WIN,False,2026-04-15 13:40:00,2026-04-15 14:15:00
LONG,74564.0,74425.18600739575,0.0018616757765710485,LOSS,False,2026-04-16 09:45:00,2026-04-16 10:06:00
LONG,74516.1,74369.67761628567,0.0019649764777589264,LOSS,False,2026-04-16 10:05:00,2026-04-16 10:14:00
LONG,77448.9,77109.13747854214,0.004386925075215476,LOSS,False,2026-04-17 17:10:00,2026-04-17 17:24:00
LONG,77189.9,77189.9,0.004423481915276763,BE,True,2026-04-17 17:25:00,2026-04-17 18:06:00
LONG,76761.5,76917.18997586446,0.0013521533222118848,WIN,False,2026-04-18 08:10:00,2026-04-18 08:11:00
LONG,76644.7,76509.67725292171,0.001761671023283795,LOSS,False,2026-04-18 08:25:00,2026-04-18 08:35:00
SHORT,75746.6,75566.90849850752,0.001581514342931935,WIN,False,2026-04-18 20:40:00,2026-04-18 21:20:00
SHORT,75161.3,75280.13019285932,0.0015810023623768917,LOSS,False,2026-04-19 10:50:00,2026-04-19 11:08:00
SHORT,75395.7,75202.37553732948,0.0017094207642302614,WIN,False,2026-04-19 11:05:00,2026-04-19 11:06:00
SHORT,75637.9,75780.22044822844,0.0018816023214347207,LOSS,False,2026-04-19 13:00:00,2026-04-19 13:17:00
SHORT,75045.5,75289.9526937128,0.0032573930976912517,LOSS,False,2026-04-20 09:20:00,2026-04-20 10:11:00
SHORT,75120.9,75344.54749935263,0.0029771674640830864,LOSS,False,2026-04-20 09:40:00,2026-04-20 10:19:00
LONG,76212.8,76023.34775391239,0.0024858323810122936,LOSS,False,2026-04-21 12:10:00,2026-04-21 12:40:00
LONG,75783.4,76168.28212533997,0.0033858085485737564,WIN,False,2026-04-21 12:40:00,2026-04-21 14:17:00
LONG,78778.3,78504.73262010272,0.0034726235511212517,LOSS,False,2026-04-22 16:40:00,2026-04-22 20:21:00
LONG,78616.8,78434.45226192391,0.0023194500167406196,LOSS,False,2026-04-22 20:15:00,2026-04-22 20:22:00
LONG,78502.5,78767.65483630823,0.002251774031045503,WIN,False,2026-04-22 20:30:00,2026-04-22 21:57:00
LONG,77823.1,77660.77055434496,0.0020858774021473583,LOSS,False,2026-04-23 08:30:00,2026-04-23 09:04:00
LONG,77605.5,77439.24551117056,0.0021423029144768775,LOSS,False,2026-04-23 09:00:00,2026-04-23 09:09:00
SHORT,77680.0,77813.07545559254,0.0017131237846618708,LOSS,False,2026-04-24 10:50:00,2026-04-24 11:00:00
LONG,77974.0,77753.71246368121,0.00282514089720669,LOSS,False,2026-04-24 13:50:00,2026-04-24 14:03:00
LONG,77832.8,77574.89592292793,0.003313565451481673,LOSS,False,2026-04-24 14:10:00,2026-04-24 15:06:00
SHORT,77688.2,77504.28333615584,0.0015782462359719444,WIN,False,2026-04-24 20:55:00,2026-04-24 21:59:00
SHORT,77602.3,77665.82732827305,0.0008186268741140167,LOSS,False,2026-04-25 08:30:00,2026-04-25 09:39:00
SHORT,77341.6,77417.35192786885,0.000979446091997641,LOSS,False,2026-04-25 20:15:00,2026-04-25 20:56:00
SHORT,77396.6,77460.36381920491,0.0008238581437026882,LOSS,False,2026-04-25 20:50:00,2026-04-25 21:02:00
LONG,77933.8,77869.3734566365,0.0008266829458271461,LOSS,False,2026-04-26 12:10:00,2026-04-26 12:45:00
LONG,77930.6,77869.96817589013,0.0007780233195930319,LOSS,False,2026-04-26 12:30:00,2026-04-26 12:45:00
LONG,77798.8,77724.13705627937,0.0009596927423125617,LOSS,False,2026-04-26 12:45:00,2026-04-26 12:46:00
LONG,77803.0,77919.84840781023,0.0010012330956410982,WIN,False,2026-04-26 13:00:00,2026-04-26 13:33:00
SHORT,76903.0,77070.19312523268,0.0021740780623991183,LOSS,False,2026-04-27 20:00:00,2026-04-27 23:16:00
SHORT,76948.5,76716.83914450604,0.0020070640796026776,WIN,False,2026-04-27 20:20:00,2026-04-27 22:00:00
SHORT,76120.3,76300.82884500439,0.0023716255060002617,LOSS,False,2026-04-28 16:50:00,2026-04-28 19:44:00
SHORT,76289.4,76407.23210087347,0.001544540930633595,LOSS,False,2026-04-28 19:40:00,2026-04-28 20:04:00
SHORT,76402.6,76215.94945336394,0.0016286578959011598,WIN,False,2026-04-28 20:00:00,2026-04-28 22:50:00
LONG,77292.8,77135.3473029456,0.0020370939732342755,LOSS,False,2026-04-29 12:10:00,2026-04-29 12:20:00
LONG,77112.6,76930.21830341527,0.0023651348363916847,LOSS,False,2026-04-29 12:25:00,2026-04-29 13:24:00
SHORT,75722.5,75936.24553614527,0.0028227480094461053,LOSS,False,2026-04-29 20:40:00,2026-04-29 21:41:00
SHORT,76199.9,76333.3562674926,0.00175139688493841,LOSS,False,2026-04-30 12:15:00,2026-04-30 12:30:00
SHORT,76307.3,76106.610703527,0.0017533429215204378,WIN,False,2026-04-30 12:30:00,2026-04-30 13:30:00
LONG,77165.7,77305.89270265785,0.0012111832300088347,WIN,False,2026-05-01 09:45:00,2026-05-01 10:21:00
LONG,77134.7,77266.45751597722,0.001138765613722736,WIN,False,2026-05-01 10:10:00,2026-05-01 10:20:00
LONG,78257.8,78123.38360086117,0.0017176102463759733,LOSS,False,2026-05-01 20:10:00,2026-05-01 20:21:00
LONG,78112.1,77977.65428975655,0.0017211892938923843,LOSS,False,2026-05-01 20:25:00,2026-05-01 20:40:00
LONG,77956.0,77817.72610225771,0.0017737428516380524,LOSS,False,2026-05-01 20:40:00,2026-05-01 20:52:00
LONG,77838.2,78068.88114249626,0.0019757320741080726,WIN,False,2026-05-01 20:55:00,2026-05-01 21:32:00
LONG,78163.9,78265.9256791749,0.0008701858460228113,WIN,False,2026-05-02 08:00:00,2026-05-02 08:32:00
LONG,78135.8,78083.13916910569,0.0006739654664610114,LOSS,False,2026-05-02 11:10:00,2026-05-02 11:43:00
LONG,78059.8,78147.7965147877,0.0007515307903913724,WIN,False,2026-05-02 11:45:00,2026-05-02 12:25:00
LONG,78301.6,78385.14669215817,0.000711323839769759,WIN,False,2026-05-02 18:05:00,2026-05-02 18:31:00
LONG,78584.6,78699.40119123225,0.000973907451182007,WIN,False,2026-05-03 16:10:00,2026-05-03 16:35:00
LONG,78553.6,78672.61578414559,0.0010100600875968709,WIN,False,2026-05-03 17:00:00,2026-05-03 17:11:00
LONG,79606.8,79842.1861977594,0.0019712402940400796,WIN,False,2026-05-04 08:00:00,2026-05-04 09:43:00
LONG,79179.8,79482.02383482797,0.00254462068042574,WIN,True,2026-05-04 10:00:00,2026-05-04 10:01:00
LONG,80010.8,80343.56440950546,0.0027726624364498844,WIN,False,2026-05-04 18:50:00,2026-05-04 21:50:00
LONG,79939.4,80259.66938519572,0.0026709347763908737,WIN,False,2026-05-04 19:15:00,2026-05-04 21:24:00
LONG,80747.1,80632.95016255758,0.0014136710475351894,LOSS,False,2026-05-05 08:35:00,2026-05-05 09:13:00
LONG,80664.3,80548.40772354245,0.0014367232649085402,LOSS,False,2026-05-05 09:00:00,2026-05-05 09:37:00
LONG,80595.3,80487.48326115988,0.0013377546685738632,LOSS,False,2026-05-05 09:15:00,2026-05-05 09:52:00
LONG,81200.0,81524.30046952103,0.0026625654312071034,WIN,False,2026-05-05 16:30:00,2026-05-05 18:13:00
LONG,82055.4,81840.88475221558,0.0026142733785273686,LOSS,False,2026-05-06 13:00:00,2026-05-06 13:08:00
LONG,81980.0,81748.82292296561,0.0028199204322320835,LOSS,False,2026-05-06 13:15:00,2026-05-06 13:38:00
LONG,81820.1,81575.68429828252,0.002987232986973766,LOSS,False,2026-05-06 13:35:00,2026-05-06 13:47:00
LONG,81313.8,81581.34842543115,0.0021935466913868863,WIN,False,2026-05-06 18:30:00,2026-05-06 20:05:00
LONG,81213.2,81055.6588643163,0.001939846425010872,LOSS,False,2026-05-07 08:40:00,2026-05-07 09:21:00
LONG,81195.9,81050.09915266141,0.001795667605612873,LOSS,False,2026-05-07 08:55:00,2026-05-07 09:21:00
SHORT,80128.7,79817.21534976794,0.00259153628460261,WIN,False,2026-05-07 18:15:00,2026-05-07 20:58:00
SHORT,79673.3,79803.85810866224,0.0016386682698248342,LOSS,False,2026-05-08 08:00:00,2026-05-08 08:39:00
SHORT,79904.4,80022.68546174634,0.0014803372748729302,LOSS,False,2026-05-08 08:45:00,2026-05-08 09:27:00
SHORT,79942.6,79758.4688610369,0.001535527899293581,WIN,False,2026-05-08 09:05:00,2026-05-08 09:47:00
SHORT,79944.7,79770.48962744098,0.001452757323158076,WIN,False,2026-05-08 09:20:00,2026-05-08 09:46:00
SHORT,79969.9,79781.00308300603,0.0015747334684172549,WIN,False,2026-05-08 10:00:00,2026-05-08 10:09:00
SHORT,80007.1,80143.15578284698,0.0017005463620975222,LOSS,False,2026-05-08 10:35:00,2026-05-08 10:45:00
SHORT,80163.9,80299.51780426923,0.0016917565670986807,LOSS,False,2026-05-08 10:50:00,2026-05-08 12:30:00
SHORT,80217.7,79833.143229085,0.0031959427982851596,WIN,True,2026-05-08 14:20:00,2026-05-08 14:30:00
SHORT,80218.4,80428.81543222794,0.0026230320254199174,LOSS,False,2026-05-08 17:30:00,2026-05-09 02:10:00
SHORT,80223.0,79912.36038378018,0.0025814676274869006,WIN,False,2026-05-08 17:45:00,2026-05-08 19:04:00
SHORT,80195.7,80324.76186108048,0.0016093364242781233,LOSS,False,2026-05-08 20:10:00,2026-05-08 22:02:00
LONG,80765.5,80902.5920434842,0.0011316056441937133,WIN,False,2026-05-09 19:30:00,2026-05-09 19:54:00
LONG,80728.9,80643.53056629155,0.0010574829300095054,LOSS,False,2026-05-09 20:20:00,2026-05-09 22:32:00
LONG,81175.4,81373.20035908384,0.0016244688175962928,WIN,False,2026-05-10 19:00:00,2026-05-10 19:15:00
LONG,81146.6,81353.40837728813,0.00169905148860716,WIN,False,2026-05-10 20:10:00,2026-05-10 20:11:00
LONG,80933.1,80769.40294211222,0.002022621867786934,LOSS,False,2026-05-10 20:30:00,2026-05-10 20:44:00
SHORT,80796.4,80628.52255985972,0.0013851891102432008,WIN,False,2026-05-12 12:10:00,2026-05-12 12:30:00
SHORT,80786.1,80625.36407216174,0.0013264322108074383,WIN,False,2026-05-12 12:25:00,2026-05-12 12:30:00
SHORT,80462.8,80681.9564767813,0.0027236993589746083,LOSS,False,2026-05-12 17:30:00,2026-05-12 18:53:00
SHORT,80631.7,80796.5686250545,0.0020447122540453258,LOSS,False,2026-05-12 18:40:00,2026-05-12 19:13:00
SHORT,80696.2,80454.20645368408,0.00199921471986643,WIN,False,2026-05-12 19:00:00,2026-05-12 23:38:00
SHORT,80833.7,80633.4115015374,0.0016518564118892306,WIN,False,2026-05-12 20:00:00,2026-05-12 20:38:00
SHORT,79388.9,79548.07893777156,0.0020050528193685754,LOSS,False,2026-05-13 17:40:00,2026-05-13 18:01:00
SHORT,79470.1,79624.5408987916,0.001943383722829037,LOSS,False,2026-05-13 17:55:00,2026-05-13 18:19:00
SHORT,79565.1,79708.92941131385,0.0018076947218544953,LOSS,False,2026-05-13 18:10:00,2026-05-13 18:20:00
SHORT,79674.4,79471.64764677452,0.0016965077300066826,WIN,False,2026-05-13 20:15:00,2026-05-13 21:08:00
SHORT,79563.9,79722.41454631412,0.0019922923123943987,LOSS,False,2026-05-14 12:35:00,2026-05-14 12:57:00
SHORT,79680.7,79833.09971146214,0.0019126301784766126,LOSS,False,2026-05-14 12:50:00,2026-05-14 13:05:00
LONG,81128.3,81422.34719532548,0.0024163142029393295,WIN,False,2026-05-14 20:35:00,2026-05-14 20:53:00
SHORT,79420.0,79160.30479438929,0.002179931214729366,WIN,False,2026-05-15 17:30:00,2026-05-15 18:32:00
SHORT,79500.0,79262.85201174764,0.0019886623752817453,WIN,False,2026-05-15 18:00:00,2026-05-15 18:18:00
SHORT,78150.0,77928.15524846045,0.0018924696228581862,WIN,False,2026-05-16 11:35:00,2026-05-16 12:25:00
SHORT,78075.1,78194.9954622024,0.001535642761935574,LOSS,False,2026-05-16 14:30:00,2026-05-16 14:43:00
SHORT,78196.7,78263.15686105497,0.0008498678467885893,LOSS,False,2026-05-17 09:50:00,2026-05-17 09:57:00
SHORT,78329.0,78411.30848168286,0.0010508047042968136,LOSS,False,2026-05-17 10:05:00,2026-05-17 10:12:00
SHORT,78442.4,78298.2144001463,0.0012254053067702702,WIN,False,2026-05-17 12:40:00,2026-05-17 12:57:00
SHORT,78131.7,77993.2982454884,0.001180927028863654,WIN,False,2026-05-17 16:40:00,2026-05-17 16:59:00
SHORT,78150.0,77970.9719246974,0.0015272175329716076,WIN,False,2026-05-17 18:00:00,2026-05-17 18:21:00
SHORT,78226.2,78330.70351789605,0.0013359145388126376,LOSS,False,2026-05-17 18:55:00,2026-05-17 19:40:00
SHORT,78219.6,78318.19740481694,0.001260520442663087,LOSS,False,2026-05-17 19:10:00,2026-05-17 19:40:00
SHORT,78253.9,78343.933914583,0.0011505358146112732,LOSS,False,2026-05-17 19:35:00,2026-05-17 19:40:00
SHORT,77128.3,76903.93637079328,0.001939310898911125,WIN,False,2026-05-18 08:00:00,2026-05-18 08:31:00
SHORT,76916.5,77037.33148202136,0.0015709435819540392,LOSS,False,2026-05-18 11:30:00,2026-05-18 11:39:00
SHORT,77258.5,77418.63797959218,0.0020727554844086073,LOSS,False,2026-05-18 11:45:00,2026-05-18 12:01:00
SHORT,76627.1,76268.38117553672,0.0031209047840193077,WIN,False,2026-05-18 17:15:00,2026-05-18 18:20:00
SHORT,76682.5,76383.48450448905,0.0025995978701002422,WIN,False,2026-05-18 17:50:00,2026-05-18 18:15:00
SHORT,76744.1,76366.45038305523,0.003280596310289873,WIN,False,2026-05-18 19:00:00,2026-05-18 19:01:00
SHORT,76861.0,77099.85262377677,0.0031075919357901635,LOSS,False,2026-05-18 19:40:00,2026-05-18 20:28:00
SHORT,76929.9,76760.81253247181,0.0014652947469334986,WIN,False,2026-05-19 12:50:00,2026-05-19 13:07:00
SHORT,76726.0,76917.30465708669,0.0024933485009863404,LOSS,False,2026-05-19 16:30:00,2026-05-19 17:04:00
SHORT,76758.2,76945.26877974469,0.002437117855091596,LOSS,False,2026-05-19 16:45:00,2026-05-19 17:16:00
SHORT,76939.8,76669.70143453038,0.0023403454429707354,WIN,False,2026-05-19 17:00:00,2026-05-19 22:15:00
SHORT,76981.0,76732.05943938164,0.002155861494986653,WIN,False,2026-05-19 17:15:00,2026-05-19 17:34:00
SHORT,77021.4,76809.03414718178,0.0018381545286392763,WIN,False,2026-05-19 19:10:00,2026-05-19 19:25:00
SHORT,76986.5,76837.69044673447,0.001288620327507861,WIN,False,2026-05-19 20:50:00,2026-05-19 22:00:00
LONG,77399.0,77317.5508529019,0.0010523281579620954,LOSS,False,2026-05-20 11:35:00,2026-05-20 11:42:00
LONG,77344.0,77473.71434557647,0.0011180729000867416,WIN,False,2026-05-20 11:50:00,2026-05-20 12:26:00
LONG,77274.0,77159.97028528937,0.0014756543560657505,LOSS,False,2026-05-20 13:25:00,2026-05-20 13:33:00
LONG,77195.9,76980.84353829926,0.0027858534157997592,LOSS,False,2026-05-20 16:20:00,2026-05-20 16:29:00
LONG,77335.3,77556.6890011009,0.001908477337006396,WIN,False,2026-05-20 19:00:00,2026-05-20 19:30:00
LONG,77759.9,77648.5715453191,0.0014316949312035978,LOSS,False,2026-05-21 09:30:00,2026-05-21 09:39:00
LONG,77677.0,77566.09425476169,0.0014277810064538318,LOSS,False,2026-05-21 09:45:00,2026-05-21 10:25:00
LONG,77617.2,77510.4100319648,0.0013758544244728685,LOSS,False,2026-05-21 10:00:00,2026-05-21 10:25:00
SHORT,77371.2,77455.84060150957,0.0010939548760981767,LOSS,False,2026-05-22 11:45:00,2026-05-22 12:12:00
SHORT,77401.3,77484.22308728735,0.001071339722812922,LOSS,False,2026-05-22 12:00:00,2026-05-22 12:12:00
SHORT,74790.3,74675.34432614082,0.0010246932544209061,WIN,False,2026-05-23 11:15:00,2026-05-23 12:14:00
SHORT,74915.1,74992.67587157713,0.0010355171597864104,LOSS,False,2026-05-23 13:00:00,2026-05-23 13:15:00
SHORT,74910.5,74995.72235417453,0.001137655658079088,LOSS,False,2026-05-23 13:15:00,2026-05-23 13:21:00
SHORT,75659.7,75777.61991058273,0.001558556412234542,LOSS,False,2026-05-23 18:10:00,2026-05-23 18:20:00
LONG,76722.8,76846.37800936053,0.0010738051736080172,WIN,False,2026-05-24 08:05:00,2026-05-24 09:07:00
LONG,77012.9,76915.66710620084,0.0012625533358586944,LOSS,False,2026-05-24 13:10:00,2026-05-24 13:29:00
LONG,76927.0,76822.33499720236,0.0013605756470113648,LOSS,False,2026-05-24 13:25:00,2026-05-24 13:53:00
LONG,76737.4,76614.35576622882,0.0016034454356176966,LOSS,False,2026-05-24 13:50:00,2026-05-24 14:11:00
LONG,77413.9,77326.51887618378,0.001128752379304151,LOSS,False,2026-05-25 11:10:00,2026-05-25 11:52:00
LONG,77381.6,77302.39758417485,0.0010235303460403341,LOSS,False,2026-05-25 11:25:00,2026-05-25 11:58:00
LONG,77318.2,77452.77114891805,0.001160323174604505,WIN,False,2026-05-25 11:55:00,2026-05-25 14:05:00
LONG,77409.2,77322.17118264195,0.001124269690915901,LOSS,False,2026-05-25 19:00:00,2026-05-25 19:39:00
LONG,77394.4,77303.35338250149,0.001176398001644832,LOSS,False,2026-05-25 19:30:00,2026-05-25 20:35:00
LONG,77305.5,77213.11681520627,0.001195040259667534,LOSS,False,2026-05-25 20:35:00,2026-05-25 20:42:00
SHORT,76860.1,76974.86925296654,0.0014932227900633073,LOSS,False,2026-05-26 10:15:00,2026-05-26 10:25:00
SHORT,75951.1,75806.0631011084,0.0012730726207748528,WIN,False,2026-05-27 08:00:00,2026-05-27 08:56:00
SHORT,76010.2,75859.38236774455,0.0013227841548937448,WIN,False,2026-05-27 08:25:00,2026-05-27 08:53:00
SHORT,75971.9,75827.80058512448,0.001264497486355814,WIN,False,2026-05-27 10:20:00,2026-05-27 11:30:00
SHORT,75365.1,75002.3346080432,0.003208960044342514,WIN,True,2026-05-27 15:20:00,2026-05-27 16:35:00
SHORT,75024.3,75186.8254691014,0.0021663043720686966,LOSS,False,2026-05-27 19:00:00,2026-05-27 20:06:00
SHORT,75138.5,75283.12814152915,0.0019248207181289628,LOSS,False,2026-05-27 20:00:00,2026-05-27 20:15:00
SHORT,75362.7,75143.80261829108,0.0019363901214518799,WIN,False,2026-05-27 20:15:00,2026-05-27 21:08:00
